node_id,lat,lon
417638116,32.1229691,34.8415815
417638774,32.1224084,34.8115208
417638984,32.1214734,34.8371928
417638993,32.1237918,34.8399986
417639491,32.1204541,34.8392104
417639595,32.121707,34.8384922
417639750,32.1219588,34.8377083
417640110,32.1231703,34.8371595
417640287,32.1235233,34.8400107
417640323,32.1234131,34.839166
417640523,32.1218153,34.8344018
417640558,32.1222714,34.8349789
417640560,32.1239765,34.8369932
417640561,32.124225,34.8391358
417640893,32.1241216,34.8380935
417641145,32.1226373,34.8387475
417641179,32.1249794,34.8390296
417641259,32.1249391,34.838601
417641260,32.1250336,34.8396052
417641514,32.1241541,34.834318
417641535,32.1247574,34.8360335
417641650,32.1245618,34.8350314
417641916,32.1213191,34.8356398
417642078,32.1205696,34.8366339
417642197,32.1203634,34.8362456
417643080,32.1210579,34.8350324
417643292,32.1208757,34.8359402
417643420,32.1199889,34.8347386
417643424,32.1199671,34.8339661
417643427,32.1200761,34.8332537
417643430,32.1202869,34.8324898
417643435,32.1205842,34.8319634
417643438,32.1213719,34.8316332
417643717,32.1191152,34.8348263
417643772,32.1192837,34.8338631
417644007,32.1194073,34.8330306
417644065,32.1195745,34.8322667
417644123,32.1213235,34.8310418
417644329,32.1206431,34.8311251
417644744,32.1225092,34.8315644
417644982,32.1205341,34.8344983
417645083,32.1224085,34.8322157
417645291,32.1194936,34.8293363
417645306,32.1194857,34.8291089
417645308,32.1191981,34.8292357
417645393,32.1198985,34.8286214
417645519,32.1188558,34.8292707
417645686,32.1187359,34.8292684
417645779,32.1206888,34.8317019
417646258,32.1243019,34.8300718
417646390,32.1245405,34.8300749
417646587,32.1243457,34.8312936
417646628,32.1236927,34.8313933
417647016,32.1231622,34.8337671
417647300,32.1237401,34.8321116
417647306,32.1227516,34.8343433
417647370,32.1242995,34.8341635
417647489,32.1251863,34.8339318
417648007,32.1252444,34.830181
417653251,32.1200076,34.8210174
417653278,32.1201505,34.8208665
417653336,32.1201378,34.8210341
417653337,32.1200205,34.8208551
417762830,32.1236154,34.8242404
417762831,32.1242321,34.8243081
417762870,32.1238516,34.8242223
417763275,32.123381,34.8236897
417772569,32.1256316,34.8221631
417772571,32.1257088,34.822049
417773116,32.1211988,34.8196888
417773824,32.120703,34.8201942
418850572,32.1074456,34.8199639
418850768,32.1079288,34.8218646
418857387,32.1085359,34.8247709
418857610,32.1087411,34.8253815
418857611,32.1089133,34.8258941
418858301,32.1100835,34.8235625
418858302,32.1101129,34.8231132
418858303,32.1102801,34.8224888
418860662,32.1101677,34.8252515
418862430,32.1122285,34.8245465
418863519,32.1092187,34.8226325
418888158,32.1088478,34.8247428
418889150,32.1088188,34.8239028
418889153,32.1090296,34.8238857
418889539,32.1084626,34.8239114
418891188,32.1093499,34.8246975
418891526,32.1093277,34.8238857
418891528,32.1090805,34.8238857
418891741,32.1096985,34.8238771
419004301,32.1122109,34.8252522
419004579,32.1083491,34.8241145
419737965,32.1124387,34.789472
419737996,32.1122556,34.7894239
420270888,32.1253867,34.8241178
420287565,32.1246581,34.8234631
420288533,32.1252352,34.8226663
424094288,32.110079,34.8181713
424095530,32.1114301,34.8185723
424098229,32.1115682,34.8177998
424098232,32.1125442,34.8183246
424104897,32.1081012,34.8189178
424104901,32.1078831,34.8187461
424104906,32.1075853,34.8185652
424104910,32.1073088,34.818377
424104914,32.107169,34.8182465
424104917,32.1068863,34.8178079
424105242,32.1102748,34.8178276
424145058,32.1074759,34.8173587
424177972,32.1082489,34.8173824
424183413,32.1075252,34.8179032
424189516,32.1121218,34.8209168
424190659,32.1102661,34.8216626
428196558,32.096852,34.7936072
434304760,32.1163092,34.7948287
434304762,32.1162213,34.7954401
440045043,32.0694213,34.7860934
440059964,32.0699958,34.7664535
440059966,32.0705488,34.7668325
440059970,32.0710338,34.7651451
440059978,32.0651297,34.7647361
440059996,32.0712374,34.7644499
440059999,32.0699843,34.7699058
440060001,32.0697257,34.769528
440060003,32.0694276,34.7690864
440060011,32.069428,34.7684308
440060012,32.0696744,34.7682082
440060013,32.0698764,34.7680268
440060015,32.0681554,34.7668086
440060016,32.0693744,34.7676695
440060036,32.0696708,34.7670884
440061583,32.1072565,34.7941172
440061585,32.103123,34.7944684
440061589,32.1045319,34.7944909
440061613,32.1043604,34.7937236
440061671,32.1039886,34.7944962
440061673,32.1036305,34.7937457
440061684,32.1051383,34.7955689
440061751,32.1056327,34.7965732
440061798,32.106257,34.7960234
440061813,32.1061607,34.797244
440061820,32.1065415,34.7995515
440061823,32.1057467,34.7982921
440061830,32.105261,34.798511
440061845,32.1064225,34.797477
440061971,32.1091137,34.7985004
440062009,32.1094031,34.8003875
440062010,32.1096241,34.800796
440062013,32.1091572,34.7995663
440062016,32.10755,34.8003784
440062021,32.1086005,34.7996672
440062346,32.1111719,34.8004258
440062349,32.110592,34.800886
440062350,32.1116955,34.800364
440062359,32.1110358,34.799474
440062368,32.110547,34.799617
440062369,32.1110254,34.7993875
440062371,32.1115534,34.7993259
440062618,32.1109227,34.7972636
440062671,32.1084395,34.7970506
440062682,32.110252,34.7964635
440062733,32.1102438,34.7973486
440062744,32.110245,34.7949
440062760,32.108918,34.7944194
440062762,32.1091586,34.7932751
440062843,32.11033,34.79339
440062845,32.1090716,34.7932773
440062846,32.0688268,34.7633318
440062847,32.0684246,34.7631101
440062849,32.0661099,34.7628236
440062857,32.060942,34.7607048
440062859,32.0592244,34.7600193
440062871,32.0702598,34.7638411
440062885,32.1071786,34.793335
440062886,32.107875,34.792724
440062888,32.1067416,34.7934044
440062889,32.1054951,34.7944106
440062920,32.1057981,34.7934468
440062921,32.1059404,34.7943426
440062929,32.1060762,34.7934318
440076104,32.094963,34.7904356
440076107,32.0953633,34.7904175
440076117,32.0945156,34.7904026
440076131,32.0959838,34.7903594
440077889,32.0777097,34.7799208
440282892,32.0534223,34.7554179
440340648,32.0952844,34.7728093
441130108,32.0792296,34.7791621
442893172,32.0764207,34.7982324
442893173,32.0763699,34.7982965
442893179,32.0764061,34.7981328
442893181,32.0762608,34.7982576
442893185,32.0764855,34.7955653
442893205,32.0723651,34.7947039
442893206,32.0702313,34.7956164
442893209,32.0703882,34.7939541
442893210,32.0701988,34.7946839
442893211,32.0700711,34.7952184
442893216,32.0716495,34.7944209
442893225,32.070054,34.7956051
442893232,32.0699411,34.7957825
442893234,32.0697964,34.7954431
442893237,32.0689785,34.7951048
442898681,32.0708142,34.7997696
442898682,32.0726823,34.7946866
442898686,32.0670738,34.7987708
442898687,32.0705677,34.7996832
443886751,32.0837533,34.7891254
443886792,32.0845138,34.7892702
444731120,32.0846178,34.7847286
444731151,32.0844162,34.7857
444731193,32.0836459,34.7891074
444731202,32.0836185,34.7892174
444739980,32.103579,34.7924641
444739981,32.0916484,34.7950875
444739982,32.091275,34.794736
444739983,32.0911046,34.7904993
444739985,32.0901867,34.7904518
444739986,32.0909589,34.7905089
446138533,32.0565941,34.7944209
446138537,32.0566642,34.7918668
446167471,32.0634917,34.7921274
463172922,32.10757,34.8323333
463173566,32.11427,34.8342191
463173568,32.1138469,34.8339725
463245857,32.1124701,34.8357735
463245871,32.1136799,34.8339193
463245883,32.1121833,34.8338826
463245886,32.1130371,34.8341774
463257215,32.118801,34.8396232
463257217,32.1181435,34.8386383
469933508,32.141733,34.8014666
469946981,32.0886915,34.7900787
469954005,32.09934,34.7759578
471483577,32.1077431,34.8323566
471483578,32.1085578,34.8334006
471483846,32.1108378,34.8366038
471483903,32.1114922,34.8350972
471554424,32.109102,34.8183767
471554674,32.1082751,34.8191401
471554983,32.109395,34.820756
471554984,32.109329,34.82054
471554985,32.109186,34.8199
471555295,32.109917,34.819362
471555476,32.1100772,34.8215174
471556322,32.1133733,34.8194327
471556489,32.1168183,34.8196991
471556585,32.1153767,34.8244332
471556732,32.1194253,34.8202348
471556733,32.1185091,34.8194942
471556926,32.1178863,34.8216783
471556965,32.1178056,34.8209633
471557022,32.1196761,34.8232368
471557152,32.1188074,34.8242721
471557153,32.1187369,34.8234332
471557239,32.1179612,34.8232239
471557662,32.120619,34.8229885
471557852,32.1208598,34.8229463
471557853,32.1212943,34.8227748
471557861,32.1211418,34.8227467
471557870,32.1219969,34.8223384
471558379,32.120378,34.821327
471558380,32.120886,34.822126
471558675,32.1211925,34.8218628
471558810,32.1225358,34.8236116
471558814,32.1221479,34.8237077
471558911,32.1211938,34.8241561
471558912,32.1207746,34.8242879
471558915,32.120376,34.824349
471558924,32.1200756,34.8231316
471559018,32.1216013,34.8239617
471559832,32.1168878,34.8248359
471560039,32.1177038,34.8269964
471560309,32.1187097,34.8323693
471560855,32.115409,34.834408
471561157,32.1165433,34.8372036
471561160,32.1181342,34.8367248
471561195,32.116153,34.836654
471561552,32.1177635,34.8380556
471561561,32.1180346,34.8392452
471561807,32.1186404,34.8391959
471562493,32.1204767,34.8230313
471562869,32.1164537,34.8270932
471562980,32.117517,34.8365177
471563156,32.1148769,34.8342043
471563251,32.1145394,34.835583
471564025,32.1070321,34.8197866
471564028,32.1067226,34.819816
471564030,32.1063632,34.819881
471564051,32.1063487,34.8188167
471564056,32.1066245,34.8190013
471564086,32.1066873,34.8193664
471564095,32.1070906,34.8193515
472591106,32.0500645,34.7535718
472591117,32.0464056,34.7544619
472591118,32.0468898,34.7547248
472591126,32.0470469,34.7556708
472591128,32.0487185,34.7571904
472591134,32.0491579,34.7556259
472591136,32.0520412,34.7556778
472591143,32.0503976,34.7568637
472591146,32.0503721,34.7572143
472591152,32.0531809,34.757401
472591153,32.0528475,34.7568986
472591158,32.0510574,34.7536226
472591174,32.0479035,34.7477966
472591207,32.0499948,34.7604242
476355557,32.1047661,34.7884999
476359630,32.0914767,34.7794418
476360595,32.0895289,34.7825277
476362229,32.0895593,34.7877826
476363631,32.085633,34.787986
476367059,32.0842772,34.7830173
476367554,32.0825545,34.7781964
476368384,32.0802763,34.7820507
476368635,32.0809936,34.7828636
476369184,32.0798916,34.7869588
476371657,32.0817535,34.7917895
476376316,32.0705554,34.7804615
476376664,32.0709549,34.7806291
476379062,32.0702427,34.7762024
476379129,32.0700173,34.7769885
476387543,32.0685698,34.7642304
476389032,32.0649821,34.7752801
476389622,32.0649612,34.7710013
479356252,32.1227035,34.8231396
479359242,32.1158706,34.8219873
479359525,32.117588,34.8201135
479360024,32.115421,34.8234352
479360570,32.1148479,34.8231138
479360855,32.1148893,34.822131
479361476,32.1153341,34.8216868
479361695,32.1160864,34.8194141
479362204,32.1152045,34.8190803
479362779,32.1151175,34.8194719
479364099,32.1140388,34.8200673
479369605,32.1139321,34.8353977
479373408,32.1078767,34.8173471
496175198,32.0685532,34.7765259
496175245,32.0698554,34.7776532
496175385,32.0636832,34.7660199
496175387,32.0634404,34.7661358
496175461,32.0627855,34.7664802
496175946,32.0616169,34.7645935
496176171,32.0597076,34.7706225
496176172,32.0596695,34.7701645
496176174,32.0595258,34.7689162
496176177,32.059482,34.7684796
496176315,32.0572655,34.7701122
496176455,32.0547458,34.7701936
496177000,32.0608292,34.7992109
496177409,32.0667249,34.7978566
496179965,32.0942563,34.7935735
496179967,32.0941002,34.7929864
496180557,32.0953263,34.7977055
496187635,32.1207577,34.8200504
496187785,32.1188892,34.8252717
513062972,32.1230796,34.7854114
514350359,32.059167,34.7663772
514354787,32.0562645,34.7657947
514355655,32.0549122,34.7676977
514356775,32.0586001,34.7681549
514357167,32.0596161,34.7673486
514532018,32.0497118,34.7577026
514536537,32.0473105,34.7549658
514541475,32.0489178,34.7573329
515877139,32.0424862,34.7715462
515877404,32.0430428,34.7709516
515877406,32.0429425,34.7708425
515880752,32.0351073,34.769443
518158005,32.095104,34.7918744
518158014,32.0925775,34.7904834
518158039,32.093847,34.7904225
521584034,32.1221735,34.8038083
521584041,32.1208354,34.804918
521584057,32.1237734,34.8061366
521584069,32.1220309,34.8045231
521584079,32.1240152,34.8054573
521584112,32.1214556,34.804339
521990778,32.1103396,34.8441517
522487220,32.1220071,34.8053227
522487252,32.1219615,34.8051975
522487275,32.1219108,34.8053961
522487351,32.1234931,34.8067787
522487354,32.123025,34.8085966
522487356,32.1228934,34.8091199
522487383,32.1217218,34.8091145
522487416,32.1205043,34.807596
522487437,32.1219048,34.808253
522487451,32.1225328,34.8062592
522487505,32.1232555,34.8041997
525789092,32.1231473,34.8078911
525789244,32.1225066,34.8076893
525789247,32.1221193,34.8075605
525789268,32.1228789,34.8064496
525794082,32.1205828,34.8091254
525794235,32.1210309,34.8078693
525794237,32.1213014,34.8071748
530185824,32.0757578,34.7799258
530185827,32.07341,34.7836533
530185828,32.0734019,34.7847683
530714283,32.0619983,34.7907574
530714287,32.0618805,34.7905558
530714339,32.0643893,34.7913309
530717403,32.0617845,34.7919857
530842257,32.1221756,34.7975088
530842268,32.1222905,34.797605
531365015,32.0618657,34.7906804
531952045,32.0799372,34.7673813
531970624,32.1208658,34.803024
531970751,32.1199859,34.8046916
531970762,32.1205239,34.8048203
534365168,32.0443009,34.7808154
534365172,32.0447963,34.7807808
534365190,32.0466833,34.7806614
534365212,32.0473753,34.7896161
534365214,32.0473842,34.7920091
534365215,32.0476065,34.793964
534376059,32.0508513,34.785894
534376062,32.0499166,34.7897025
534376063,32.0474828,34.7892608
534376075,32.0478186,34.79383
534408668,32.0475317,34.7943484
534409259,32.0474671,34.7955082
534409260,32.0457779,34.8046898
534409264,32.0445019,34.8132908
534409544,32.0475197,34.7939287
534919513,32.1217095,34.8060726
536542757,32.0754992,34.7658535
536542767,32.0790059,34.7671118
536734011,32.0619009,34.7918314
536734013,32.0618914,34.7919884
539617401,32.0707531,34.7686079
539619086,32.0704554,34.7681525
539625937,32.0702307,34.7690673
539625980,32.0699425,34.7686223
539626016,32.0705052,34.7694941
539627326,32.0702031,34.7677179
539628367,32.0707703,34.769252
539628947,32.0704936,34.7688274
539628952,32.070204,34.768383
539628955,32.0699398,34.7679775
539632333,32.069696,34.7688482
539636482,32.069496,34.7683657
539641899,32.0707323,34.7669142
539642223,32.0703276,34.7675849
539654214,32.0696497,34.7678654
539655506,32.0699465,34.7672968
539655513,32.0702839,34.7666605
539656397,32.0693492,34.7682392
540418391,32.0627289,34.777413
540418426,32.0627016,34.7778612
540419838,32.0568861,34.7729035
540419840,32.0569816,34.7725449
540419855,32.0570552,34.772156
540419958,32.0561221,34.7721185
540420234,32.057207,34.7713435
540420291,32.0581673,34.7715051
540420824,32.0572657,34.7704185
540421284,32.0578347,34.7682988
540421320,32.0578838,34.7687291
540421708,32.0580633,34.7751687
540422648,32.0543438,34.7777125
540425637,32.0461652,34.7784814
540425639,32.0457777,34.7782173
540425816,32.0456653,34.778448
540425846,32.0453832,34.7782383
540425904,32.0457318,34.7769896
540426351,32.0517999,34.7702188
540426372,32.0515025,34.7715371
540426692,32.0526072,34.7708938
540426698,32.0516624,34.7708282
540427220,32.0525745,34.7722212
540427737,32.0540259,34.7708717
540427864,32.0548742,34.7683663
540429906,32.0548334,34.7689263
540430472,32.053949,34.7663241
540430951,32.0535821,34.7680356
540430952,32.0532171,34.7694303
540431071,32.0529473,34.770343
540431102,32.0540444,34.7705642
540431326,32.0516914,34.7692598
540431353,32.0541194,34.7695092
540431354,32.0547742,34.7695653
540431406,32.0525477,34.7693351
540431795,32.0527025,34.7658685
540432924,32.0503525,34.7696883
540432944,32.0505467,34.7685701
540433176,32.0487152,34.7691075
540433472,32.0488509,34.7680181
540433473,32.0493032,34.7657516
540433475,32.0498179,34.7640255
540433477,32.0507387,34.7615839
540433635,32.0515011,34.7665773
540434265,32.0509107,34.7663474
540434378,32.0512018,34.765027
540434379,32.0503824,34.7661487
540434433,32.0507581,34.7647834
540434571,32.0498636,34.7659592
540434578,32.0502778,34.7645181
540435293,32.0495427,34.7648371
540435503,32.048416,34.765844
540435510,32.049209,34.76629
540436506,32.0503009,34.7613506
540436509,32.049753,34.7628326
540436609,32.0498215,34.7609688
540436945,32.0466699,34.7530986
540437005,32.0465057,34.7539523
540437491,32.0483034,34.7596132
540437723,32.0469371,34.7593579
540437762,32.0459918,34.7593969
540437774,32.0483591,34.7591975
540438324,32.0470389,34.7590162
540438325,32.0460333,34.7588778
540438326,32.0450693,34.7590947
540438328,32.0446287,34.7591566
540438827,32.0467155,34.7593387
540439020,32.0488261,34.7597052
540439101,32.0479308,34.7626113
540439278,32.0472679,34.7622424
540439471,32.0462865,34.7609752
540439896,32.0457138,34.7608386
540439906,32.0455803,34.7608027
540440017,32.0450476,34.7624646
540440145,32.0459325,34.7625173
540440714,32.0445353,34.759247
540440775,32.0443465,34.7590869
540440776,32.0438434,34.7587047
540440777,32.0434381,34.7583817
540441954,32.0430311,34.7595533
540442029,32.0415986,34.7588838
540442030,32.041321,34.7598042
540442055,32.0410631,34.7586893
540442056,32.0421913,34.7590991
540442088,32.0408294,34.7595597
540442126,32.0424299,34.7607383
540442213,32.0392154,34.7558602
540442617,32.041101,34.7585454
540442644,32.0401032,34.7581893
540442988,32.0389733,34.7588729
540442992,32.0398146,34.7585912
540442994,32.0393598,34.759017
540443011,32.039757,34.7591651
540443060,32.039318,34.7608479
540443120,32.0389179,34.7600567
540443862,32.0420444,34.7611498
540443867,32.0416513,34.7608499
540443868,32.041023,34.760527
540443883,32.0419964,34.7603557
540444301,32.0437288,34.7641605
540444452,32.0432329,34.7641099
540444456,32.0420773,34.7642732
540444957,32.040222,34.7653547
540445201,32.0416378,34.7642358
540446433,32.041264,34.763348
540446456,32.0407749,34.7628827
540446473,32.0398655,34.7671399
540446767,32.0398861,34.7670366
540446871,32.040366,34.766709
540446909,32.0402531,34.7651981
540446999,32.0402007,34.7654742
540447008,32.0403378,34.7647708
540447026,32.040812,34.76443
540447075,32.0386856,34.7693465
540447221,32.0387784,34.7685196
540447377,32.0384507,34.7672313
540447393,32.0388318,34.7682031
540447431,32.0396294,34.7683632
540447432,32.040039,34.768449
540447433,32.0397563,34.7677493
540447885,32.0422043,34.7667478
540448524,32.0452743,34.7544973
540448630,32.0452284,34.7566036
540448708,32.045905,34.7566927
540449079,32.0417426,34.7560964
540449627,32.0396793,34.7497249
540449817,32.0413583,34.7502355
540449818,32.0411632,34.7514515
540449838,32.0403093,34.7467637
540449840,32.0406414,34.7468321
540454491,32.0627744,34.7764837
540455192,32.061822,34.7753263
544561044,32.0442092,34.7829798
549231325,32.0699823,34.7692942
549232384,32.0687404,34.7655975
549232724,32.0683077,34.7665226
549232875,32.0690489,34.7658235
549232986,32.0685861,34.766735
549233143,32.0687588,34.7664068
549233516,32.0698743,34.7666897
549233531,32.0701573,34.7668958
549233546,32.0704023,34.7670745
549236095,32.069393,34.7660405
549236100,32.0697122,34.7662656
549236695,32.0692732,34.7662501
549236700,32.0690587,34.7666257
549236716,32.0687219,34.7672156
549237407,32.0695992,34.7664835
549237409,32.0693947,34.7668797
549237413,32.0690822,34.7674739
549237512,32.0689331,34.7657419
549237564,32.069281,34.7645227
549237566,32.0695466,34.7635759
549239503,32.0700482,34.7647747
549239612,32.0696274,34.7662092
549240225,32.070791,34.7640252
549241440,32.070542,34.7649729
549243986,32.047608,34.7495576
549244215,32.0394401,34.7481098
549244664,32.0389356,34.7479867
549244666,32.0417903,34.7487273
549244705,32.0426482,34.748938
549245459,32.040456,34.748443
549245580,32.0403795,34.7499577
549245581,32.0403023,34.7512235
549246899,32.0417433,34.7515996
549246919,32.0417677,34.7503791
549246934,32.042063,34.7471947
549247167,32.0417958,34.7497483
549247954,32.0442615,34.7504324
549247956,32.0446132,34.7506521
549248092,32.0458119,34.7510268
549248494,32.0456952,34.7525306
549249387,32.0513703,34.750867
549249391,32.0517818,34.7509379
549254120,32.0469679,34.7688208
549255983,32.0467659,34.7753775
549256221,32.0452851,34.7759502
549256536,32.0464208,34.7762554
549257035,32.0459941,34.7764308
549257375,32.045359,34.7766709
549258316,32.0448539,34.7787419
549258509,32.0450324,34.7789942
549258590,32.0465235,34.7802741
549258646,32.0465087,34.7806328
549258823,32.0439058,34.7790075
549265025,32.0415063,34.7789318
549265076,32.0411851,34.7762617
549265086,32.0413908,34.7755844
549266352,32.0415342,34.7753867
549266522,32.0406646,34.774833
549267521,32.0536972,34.7818292
549267539,32.0506968,34.7814661
549267544,32.0497312,34.7812996
549267901,32.0501628,34.7798008
549267988,32.0500778,34.7800508
549268021,32.0500065,34.7798494
549268178,32.0476747,34.7790376
549268341,32.0506814,34.7779059
549268582,32.053131,34.7788735
549268584,32.0540793,34.7789126
549268886,32.0534706,34.7774367
549268888,32.0540058,34.7750713
549268900,32.0540344,34.7749163
549269036,32.0529085,34.7788085
549269124,32.0527932,34.7817256
549269607,32.0519071,34.7776274
549269609,32.051722,34.7782652
549269610,32.0511911,34.7804858
549270589,32.0567724,34.7746302
549271104,32.0559536,34.7764932
549271107,32.0560716,34.7761795
549271108,32.0561393,34.7759997
549271109,32.0574071,34.7730573
552958460,32.1198842,34.8067257
552958495,32.1183887,34.8071424
552958506,32.1185175,34.8078415
552958528,32.1173814,34.8085771
553058295,32.0389506,34.7777328
553058303,32.0383554,34.7777696
558703048,32.0986743,34.7821951
558703050,32.099283,34.7828325
558709453,32.0927348,34.7912806
558709455,32.0927591,34.7919257
558709456,32.0927774,34.7921868
558709457,32.0935939,34.7918215
558728531,32.0880259,34.788876
560451816,32.1170646,34.8070095
560451823,32.1173818,34.8068165
560451826,32.1172229,34.8068008
560451828,32.1170393,34.8072438
560451830,32.1180222,34.8023735
563899298,32.067045,34.7928295
563908126,32.0586104,34.7894118
563909457,32.0570716,34.7893262
563909468,32.0560164,34.7891428
563912526,32.0571225,34.7871547
563914312,32.0586275,34.7886222
563915197,32.0586415,34.7879764
563916840,32.0591225,34.7872695
563916843,32.0553986,34.7869479
563927474,32.056716,34.7892357
563927553,32.0566127,34.7892093
563927884,32.0565263,34.7918537
563927922,32.0564344,34.7944375
563932482,32.056408,34.7945169
563932486,32.0564299,34.7946028
563932493,32.0566033,34.794616
563932497,32.0566346,34.7945173
563932920,32.0564855,34.799368
563933121,32.0563181,34.7993605
563934059,32.0570901,34.788537
563934899,32.057105,34.7879014
563935791,32.0566814,34.7909911
563936629,32.0585743,34.7910796
563936899,32.0566951,34.7902961
563937351,32.0585898,34.7903636
563938249,32.0581151,34.7903467
563940616,32.0564043,34.786233
563940617,32.0563249,34.787051
563941287,32.0559543,34.7896977
563941290,32.0559301,34.7906973
563941552,32.0552108,34.7888772
563941572,32.0555039,34.7858666
563941685,32.0552752,34.7882159
563941719,32.055693,34.7882956
563941745,32.0553461,34.7874871
563941830,32.0557949,34.7875403
563941978,32.0558943,34.7869981
563942027,32.055984,34.786019
563942150,32.0544356,34.7916355
563942890,32.0545012,34.7909887
563942894,32.0545679,34.7903301
563942898,32.0546212,34.7898038
563942912,32.054672,34.7893029
563942919,32.0547319,34.7887478
563943124,32.0555912,34.7911194
563943168,32.0559299,34.7901928
563945410,32.0521143,34.7855786
563945628,32.0518758,34.7854601
563945950,32.051895,34.7862382
563948032,32.0523228,34.7864362
563948281,32.0522554,34.7876312
563948284,32.0521575,34.7881058
563949004,32.0529368,34.7878248
563949008,32.0535329,34.7880124
563949010,32.0541581,34.7882041
563950050,32.0514566,34.7915805
563951402,32.0519622,34.7889234
563951867,32.0540736,34.7895734
563953294,32.0518889,34.7892509
563953312,32.0527643,34.7896075
563953811,32.0528317,34.7891911
563953815,32.0530452,34.7882843
563954821,32.0525722,34.7886818
563954825,32.0529219,34.7888156
563954919,32.0526473,34.7882017
563957231,32.0516693,34.7861393
563958700,32.0508573,34.7890382
563958704,32.0506772,34.7898717
563961067,32.0511747,34.7891104
563961083,32.0510065,34.7899518
563962300,32.0507745,34.7894215
563963214,32.0503717,34.7893224
563963534,32.0510541,34.7868801
563963985,32.051381,34.7870118
563964181,32.0506432,34.7867419
563967258,32.0488627,34.7895187
563967493,32.0486729,34.7908033
563968171,32.0488029,34.7895001
563968268,32.0488263,34.789139
563968749,32.0476686,34.7889705
563969251,32.0482466,34.7890362
563969813,32.0482583,34.7886303
563970408,32.0482484,34.7887502
563970801,32.0482427,34.7893805
563971329,32.048585,34.7894508
563971545,32.0484119,34.7907437
563971735,32.048493,34.7900972
563971993,32.0476442,34.7899462
563973508,32.0504822,34.79112
563973662,32.0484365,34.7905191
563974285,32.0487105,34.790546
563974292,32.050496,34.7908757
563976144,32.0504461,34.7914337
563977362,32.0474437,34.7909819
563977927,32.0510413,34.7916513
563979625,32.0464468,34.7896568
563980862,32.0466235,34.7896508
563981534,32.046599,34.7907204
563982081,32.0463126,34.7896643
563982964,32.0465592,34.7918977
563982976,32.0467332,34.7946392
563983210,32.0461982,34.7918587
563983502,32.045956,34.7918156
563984591,32.0448962,34.7921176
563984611,32.0449231,34.7916
563985050,32.0446779,34.7915395
563985106,32.0445625,34.79349
563985315,32.0452988,34.7934963
563985770,32.0436799,34.7913753
563985774,32.0436349,34.7908624
563985775,32.0436078,34.790311
563985924,32.043603,34.7906641
563986337,32.0424195,34.7909799
563986391,32.0424082,34.7906543
563987286,32.042639,34.799517
563987463,32.0429541,34.7995611
563987681,32.0461235,34.7956607
563988155,32.0458683,34.7949549
563990273,32.0446656,34.8003164
563990498,32.0466532,34.8002106
563990815,32.0443006,34.8022087
563990825,32.0442594,34.8027438
563990831,32.0442642,34.8032387
563990832,32.0442765,34.8039796
563990833,32.0442933,34.8043038
563991156,32.0438058,34.8022087
563991159,32.0437235,34.8032559
563991162,32.0435284,34.805999
563991861,32.0445848,34.8027425
563991864,32.0448033,34.8027274
563992118,32.0448223,34.8032527
563992719,32.0449335,34.8039511
563992905,32.0447435,34.8045005
563993246,32.0453941,34.8050879
563994060,32.0454982,34.806337
563994347,32.0448026,34.8065518
563994646,32.0443369,34.8073586
563994648,32.0453001,34.8075069
563995049,32.0443151,34.8057449
563995071,32.0450263,34.8099163
563996180,32.0443547,34.8044346
563996235,32.0442175,34.8043887
563996335,32.0437291,34.8043885
563997181,32.0450626,34.8095209
563997191,32.045134,34.8095868
563997523,32.0452774,34.8096654
563997526,32.0461609,34.8099591
563997611,32.0491333,34.8101201
563998338,32.0493018,34.811807
563999190,32.0492546,34.8119184
563999196,32.0494168,34.8118968
564005297,32.0495086,34.8018404
564005845,32.0494331,34.8016635
564006449,32.0499101,34.7996821
564006596,32.0513713,34.7918899
564007426,32.0466471,34.8010545
564007432,32.0465105,34.8010622
564008104,32.0502843,34.8018585
564008107,32.0510447,34.8022779
564009112,32.050768,34.8035541
564010750,32.0519757,34.8031958
564014016,32.0527557,34.8069018
564015510,32.052746,34.8067531
564016484,32.0546276,34.8023977
564016520,32.0537451,34.8025809
564016660,32.0545734,34.8022489
564016800,32.0543492,34.8003168
564017156,32.0550757,34.8036211
565445702,32.1187589,34.8043636
565445727,32.1187151,34.8043524
565445728,32.1186614,34.8025218
565445731,32.1183613,34.8042538
566747876,32.0354616,34.7579353
566747877,32.0332842,34.7574199
566747878,32.0338163,34.7527833
566747880,32.0311124,34.7539227
566747881,32.0337538,34.7544986
566747883,32.0349646,34.7501622
566747885,32.0357199,34.7500226
566747886,32.0350405,34.7509262
566747894,32.0335428,34.7559362
566890495,32.0507355,34.7841022
576978980,32.0621096,34.7657256
579601793,32.0602747,34.7638768
579601924,32.0613997,34.7638154
579603495,32.0623166,34.7625116
579613769,32.0783013,34.78318
580704387,32.0562964,34.7630551
580704870,32.0566519,34.7628156
580706957,32.0557976,34.7629737
580706963,32.0571644,34.764465
580706970,32.0582691,34.7669461
580707524,32.0574506,34.7646953
580709102,32.0557189,34.7657629
580709110,32.0571523,34.765906
580709327,32.0555975,34.7648631
580709623,32.0558843,34.7669958
580709980,32.0568422,34.7659054
580710450,32.056858,34.7671746
580710939,32.0563696,34.765724
580711310,32.057162,34.7663609
580712058,32.0580256,34.7659847
580712059,32.0586822,34.7655238
580712186,32.058186,34.766612
